"","month","price","bedrooms","bathrooms","sqft_living","condition","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long"
"12172","08",779000,2,2.25,2130,3,1830,300,1950,0,98115,47.6792,-122.275
"12173","06",5e+05,3,2.5,2840,3,1870,970,1994,0,98014,47.6832,-121.915
"12174","04",365000,4,1.75,3080,4,3080,0,1950,1982,98168,47.498,-122.321
"12175","08",890000,4,2.75,3220,3,3220,0,1994,0,98077,47.7128,-122.083
"12176","07",431000,4,2.5,1450,3,1250,200,1902,0,98144,47.5985,-122.298
"12177","04",415000,4,2.5,2670,3,2670,0,1999,0,98148,47.4292,-122.328
"12178","12",1110000,4,3.25,3520,4,2010,1510,1978,0,98006,47.5572,-122.147
"12179","01",265000,2,1.75,1090,5,1090,0,1970,0,98198,47.3794,-122.32
"12180","02",519000,3,1.75,2000,4,1080,920,1903,0,98117,47.6805,-122.366
"12181","01",262000,4,1.5,1840,3,1840,0,1965,0,98198,47.406,-122.318
"12182","06",1190000,4,2.5,3160,5,3160,0,1965,0,98040,47.5472,-122.233
"12183","05",295000,3,1.75,1520,4,1170,350,1992,0,98038,47.35,-122.037
"12184","01",615000,3,1.75,2110,3,1480,630,1978,0,98072,47.7701,-122.138
"12185","09",1100000,4,2.75,3410,5,1710,1700,1958,0,98116,47.5718,-122.406
"12186","09",575000,4,2.5,2630,3,2630,0,1992,0,98029,47.5662,-122
"12187","04",388000,3,1.75,1350,3,1350,0,1999,0,98103,47.6965,-122.35
"12188","11",750500,4,2.5,2860,4,1530,1330,1989,0,98033,47.6923,-122.2
"12189","05",527500,3,1.75,2310,3,1760,550,1977,0,98027,47.5406,-122.066
"12190","05",503000,3,2,2590,3,1980,610,1988,0,98038,47.4088,-122.055
"12191","11",1047000,4,3.5,3500,3,2560,940,2000,0,98112,47.628,-122.299
"12192","08",402000,3,1.75,1580,5,1580,0,1947,0,98125,47.7192,-122.32
"12193","09",370000,3,1.5,1560,4,1060,500,1927,0,98133,47.7024,-122.35
"12194","06",482500,4,3,1630,5,1110,520,1990,0,98125,47.7168,-122.308
"12195","09",259000,4,1.5,1260,5,1260,0,1955,0,98188,47.433,-122.292
"12196","10",210000,3,2.25,2140,4,1470,670,1978,0,98023,47.306,-122.379
"12197","10",459000,4,2.75,2790,3,2790,0,2000,0,98058,47.4362,-122.109
"12198","07",375000,3,1.75,2530,4,1800,730,1977,0,98042,47.3913,-122.121
"12199","10",295000,3,2.25,1330,3,900,430,1974,0,98146,47.5102,-122.364
"12200","05",910000,3,2,2700,4,1350,1350,1962,0,98115,47.6731,-122.327
"12201","02",565000,4,2,2070,4,2070,0,1940,0,98146,47.5092,-122.386
"12202","11",339950,4,2.25,2670,3,2170,500,1955,0,98148,47.4666,-122.326
"12203","01",547000,5,3,2200,3,1160,1040,1971,0,98072,47.7726,-122.111
"12204","07",2300000,4,4.75,3970,4,3390,580,1928,0,98119,47.6312,-122.366
"12205","04",348000,3,2.5,2370,3,1620,750,1979,0,98198,47.4091,-122.331
"12206","05",439950,3,2.5,1770,3,1770,0,1990,0,98116,47.5631,-122.397
"12207","09",207000,3,2.5,1520,3,1520,0,2005,0,98108,47.5245,-122.33
"12208","06",320000,5,2.5,3020,4,1510,1510,1978,0,98042,47.3392,-122.131
"12209","04",1089000,5,3.25,5600,3,3440,2160,1988,0,98072,47.7341,-122.102
"12210","06",510000,4,1.5,1320,4,1320,0,1954,0,98033,47.7016,-122.199
"12211","08",750000,3,3.75,2460,5,1940,520,1976,0,98177,47.7147,-122.373
"12212","04",237000,3,1.5,960,3,960,0,1962,0,98198,47.3798,-122.306
"12213","09",560000,3,2.5,3440,3,3440,0,1990,0,98038,47.3895,-121.986
"12214","07",745000,3,2.75,3010,4,1890,1120,1970,0,98052,47.6392,-122.108
"12215","08",1825000,3,3.75,6030,3,4440,1590,1991,0,98004,47.6055,-122.21
"12216","06",180000,3,2.25,1990,3,1990,0,1967,0,98198,47.3822,-122.316
"12217","11",309950,3,2.25,1990,3,1990,0,1967,0,98198,47.3822,-122.316
"12218","04",620000,4,2.25,1890,3,1350,540,1918,0,98103,47.6649,-122.337
"12219","12",330000,3,2.5,1990,3,1990,0,1996,0,98198,47.383,-122.305
"12220","04",525000,4,1.75,1600,3,1210,390,1973,0,98125,47.7111,-122.309
"12221","06",294000,4,2.5,2210,3,1490,720,1990,0,98092,47.2647,-122.221
"12222","04",463000,3,1.75,2020,4,1480,540,1975,0,98034,47.7351,-122.183
"12223","07",320900,3,2,1770,4,1770,0,1990,0,98031,47.4087,-122.17
"12224","10",369950,4,2.5,2050,3,2050,0,2005,0,98059,47.5002,-122.15
"12225","06",565000,4,2.75,3130,4,3130,0,1981,0,98030,47.3535,-122.19
"12226","03",589500,4,1.5,3520,4,2270,1250,1929,0,98108,47.5655,-122.315
"12227","08",4e+05,4,1.75,1810,4,1810,0,1977,0,98155,47.7681,-122.311
"12228","10",458000,3,2.25,2150,3,1450,700,1977,0,98052,47.6647,-122.149
"12229","12",436000,4,2.5,2495,3,2495,0,2002,0,98019,47.7243,-121.957
"12230","10",310000,3,2,1290,5,1290,0,1950,0,98118,47.5181,-122.257
"12231","10",398000,5,2.5,3004,3,3004,0,2006,0,98030,47.3801,-122.185
"12232","08",625000,4,2.25,2070,5,1390,680,1977,0,98033,47.697,-122.169
"12233","12",1005000,5,3.25,4050,3,4050,0,1990,0,98006,47.5465,-122.122
"12234","03",250000,3,2.25,1900,3,1300,600,1961,0,98003,47.3478,-122.298
"12235","03",430000,3,1.5,1450,3,1450,0,1961,0,98133,47.7725,-122.349
"12236","08",790000,4,3.5,2720,3,2250,470,2014,0,98136,47.5371,-122.388
"12237","07",1681000,5,5.25,4830,5,3930,900,1952,1998,98040,47.5858,-122.247
"12238","04",250000,4,2.75,1920,3,1130,790,1992,0,98106,47.539,-122.356
"12239","06",1120000,5,1.5,2540,4,2340,200,1954,0,98136,47.5144,-122.393
"12240","04",383900,3,1.5,1600,4,1050,550,1965,0,98133,47.7471,-122.337
"12241","03",330000,4,2.5,2210,3,2210,0,2004,0,98042,47.35,-122.139
"12242","09",624000,3,2.5,2510,4,1910,600,1975,0,98072,47.7531,-122.14
"12243","02",383000,5,2,2280,4,1140,1140,1951,0,98116,47.5672,-122.39
"12244","06",687000,4,3.25,4400,4,4400,0,1993,0,98022,47.1593,-121.957
"12245","03",558000,4,3.25,3160,3,2460,700,1997,0,98056,47.5153,-122.178
"12246","09",275000,3,2,1380,3,1380,0,1971,0,98118,47.5558,-122.27
"12247","07",687500,5,2.75,3320,4,2020,1300,1963,0,98033,47.692,-122.166
"12248","07",275000,3,2.5,1870,3,1870,0,1989,0,98023,47.3065,-122.358
"12249","12",7e+05,3,3.5,3030,3,3030,0,1971,2011,98146,47.5051,-122.381
"12250","06",342500,2,1.75,1210,3,1210,0,1982,0,98034,47.7078,-122.234
"12251","05",483500,4,2.5,2740,3,2740,0,1995,0,98077,47.74,-122.048
"12252","08",190000,3,1.75,1350,4,1350,0,1912,0,98118,47.5336,-122.278
"12253","03",3e+05,3,1.75,1350,4,1350,0,1912,0,98118,47.5336,-122.278
"12254","05",540000,3,2,1470,3,1000,470,2007,0,98115,47.6743,-122.316
"12255","02",140000,3,1.75,1270,3,1270,0,1981,0,98042,47.3563,-122.149
"12256","04",275000,4,1.75,1680,4,1560,120,1959,0,98055,47.4552,-122.202
"12257","08",370000,3,2.75,2120,4,2120,0,1958,0,98056,47.4923,-122.178
"12258","07",797000,3,2.5,1370,3,1370,0,1907,2011,98109,47.6375,-122.354
"12259","02",605000,4,1.75,3280,3,2080,1200,1976,0,98053,47.6728,-122.061
"12260","03",329950,3,2.25,2070,3,1350,720,1987,0,98031,47.403,-122.175
"12261","08",220000,3,2.25,1470,3,1160,310,1985,0,98003,47.2725,-122.3
"12262","07",723000,4,2.25,2430,3,1630,800,1928,0,98116,47.5904,-122.389
"12263","01",375000,3,1.75,1430,4,1070,360,1928,0,98125,47.7218,-122.299
"12264","01",388000,3,1.75,1760,4,1760,0,1962,0,98146,47.4977,-122.358
"12265","10",249950,5,2,1730,4,1730,0,1944,0,98178,47.4953,-122.238
"12266","11",390000,5,1.75,2290,4,1190,1100,1965,0,98133,47.7577,-122.358
"12267","09",705000,4,1.75,1690,4,1690,0,1959,0,98040,47.552,-122.219
"12268","06",590000,4,2.5,3220,4,3220,0,1966,0,98008,47.626,-122.12
"12269","10",292000,4,1.75,2130,3,1370,760,1952,0,98166,47.4629,-122.356
"12270","08",506000,3,2.5,2100,3,2100,0,1990,0,98092,47.2984,-122.144
"12271","06",907500,4,2.5,2770,4,2770,0,1987,0,98007,47.6599,-122.146
"12272","07",2271150,4,3.25,4040,4,4040,0,1954,0,98039,47.6155,-122.238
"12273","10",319500,4,2.75,2500,4,1420,1080,1907,0,98108,47.523,-122.332
"12274","02",265000,5,1.75,1580,3,980,600,1913,0,98118,47.5677,-122.29
"12275","03",740000,4,2.25,2230,3,1810,420,1928,0,98199,47.6464,-122.391
"12276","07",359000,3,1.5,1550,3,1080,470,1978,0,98133,47.7035,-122.34
"12277","02",334950,4,2.5,2230,3,2230,0,1999,0,98038,47.3533,-122.023
"12278","05",253000,4,2.5,2230,3,2230,0,2006,0,98042,47.3848,-122.1
"12279","06",561000,3,2.25,1710,3,1710,0,2004,0,98029,47.5498,-121.997
"12280","03",455000,2,1.5,1260,3,1260,0,1941,0,98115,47.6914,-122.288
"12281","04",675000,4,2.5,2420,3,920,1500,1968,0,98005,47.6001,-122.176
"12282","06",267000,3,1.5,1090,3,1090,0,1967,2014,98058,47.4551,-122.175
"12283","11",368000,4,2.5,2689,3,2689,0,2006,0,98030,47.3799,-122.184
"12284","11",252000,4,1.75,1940,4,1940,0,1974,0,98023,47.3215,-122.369
"12285","05",910000,3,3.5,3020,3,2080,940,1954,2004,98199,47.651,-122.409
"12286","01",419950,4,1.75,1870,3,1870,0,1969,0,98072,47.7482,-122.083
"12287","09",799950,4,3.5,3030,3,3030,0,2014,0,98052,47.7103,-122.109
"12288","06",4e+05,3,2.25,2140,3,2140,0,1986,0,98019,47.7267,-121.966
"12289","05",210000,5,2,2050,3,1430,620,1956,0,98198,47.4136,-122.333
"12290","03",475000,5,2,2050,3,1430,620,1956,0,98198,47.4136,-122.333
"12291","05",355900,3,2.5,2090,3,2090,0,2008,0,98038,47.3655,-122.017
"12292","01",420000,3,2.25,2520,3,1760,760,1977,0,98028,47.7728,-122.25
"12293","08",710000,4,2.5,2630,4,1700,930,1977,0,98005,47.5916,-122.166
"12294","04",518000,4,1.75,2560,3,1880,680,1974,0,98075,47.5952,-122.053
"12295","11",185000,3,1.5,1010,3,1010,0,1953,0,98148,47.4238,-122.332
"12296","08",402000,3,2.5,1520,3,1520,0,1986,0,98052,47.6801,-122.161
"12297","08",585000,3,1.75,2170,3,2170,0,1976,0,98042,47.3694,-122.065
"12298","01",5e+05,4,2,1980,4,1980,0,1910,0,98107,47.6728,-122.379
"12299","12",1715000,4,2.5,3070,4,2670,400,1927,0,98112,47.6325,-122.29
"12300","10",1680000,5,3.5,5170,3,3520,1650,1998,0,98155,47.7561,-122.271
"12301","02",570000,2,2,1140,3,760,380,2014,0,98112,47.6205,-122.3
"12302","12",345000,3,2.25,1690,4,1690,0,1979,0,98045,47.4492,-121.78
"12303","04",355000,4,2.5,2150,3,2150,0,2010,0,98038,47.3658,-122.019
"12304","09",390000,3,1.5,1180,4,1180,0,1959,0,98007,47.6133,-122.133
"12305","08",448500,3,1.75,1300,4,1300,0,1912,0,98136,47.5457,-122.383
"12306","11",346000,3,1.75,1590,4,1590,0,1953,0,98155,47.754,-122.321
"12307","09",779000,3,1.75,1990,3,1330,660,1941,0,98199,47.65,-122.415
"12308","02",335000,3,1.75,1510,3,1510,0,1948,1976,98028,47.7728,-122.258
"12309","09",1850000,4,3.25,2910,5,1830,1080,1914,0,98122,47.616,-122.282
"12310","02",799990,3,2.5,2850,3,2850,0,1994,0,98053,47.6455,-122.04
"12311","10",1075000,3,2.5,2830,3,2830,0,2001,0,98011,47.7409,-122.198
"12312","08",371000,2,1.5,1110,3,1110,0,2000,0,98107,47.6711,-122.377
"12313","10",620000,4,2.5,1900,5,1900,0,1967,0,98033,47.6856,-122.168
"12314","05",343000,4,1.75,2290,3,1340,950,1960,0,98146,47.5045,-122.369
"12315","08",1e+06,5,2.5,4670,3,4670,0,1998,0,98074,47.63,-122.011
"12316","10",825000,3,2.5,3400,3,1870,1530,1955,2015,98177,47.7611,-122.372
"12317","04",889000,4,3.5,4070,3,4070,0,2004,0,98075,47.5805,-121.97
"12318","04",305000,3,2.25,1630,4,1100,530,1977,0,98030,47.3801,-122.166
"12319","10",407000,2,2.5,1700,4,1700,0,1976,0,98052,47.6655,-122.13
"12320","06",613000,5,2.5,2070,4,1340,730,1967,0,98008,47.626,-122.104
"12321","12",1637500,3,3.5,4660,3,4660,0,1975,1990,98166,47.4418,-122.354
"12322","02",645000,3,3.75,2050,5,1550,500,1910,0,98103,47.6873,-122.332
"12323","06",1160000,4,3.5,4680,3,3360,1320,2005,0,98006,47.5703,-122.165
"12324","09",610000,3,2.25,2320,3,2320,0,1980,0,98053,47.6645,-122.068
"12325","03",450000,3,2.5,3800,3,2730,1070,1994,0,98023,47.3076,-122.397
"12326","07",3e+05,3,2,720,5,720,0,1947,0,98106,47.5483,-122.36
"12327","06",1120000,5,2.75,4400,5,2250,2150,1963,0,98028,47.7424,-122.263
"12328","02",418200,3,2.5,2260,3,2260,0,1992,0,98022,47.2704,-122.013
"12329","08",250000,3,2.5,1650,3,1650,0,2004,0,98055,47.4328,-122.196
"12330","08",619000,3,2.5,2560,3,2560,0,2002,0,98077,47.7614,-122.026
"12331","06",5e+05,4,3,3720,3,3720,0,1979,2014,98059,47.5116,-122.144
"12332","11",465000,4,2.5,2590,3,2590,0,1986,0,98038,47.3714,-122.059
"12333","01",276900,3,2.5,1620,3,1620,0,1989,0,98038,47.3617,-122.054
"12334","03",660000,3,2.25,1700,4,1300,400,1990,0,98033,47.6965,-122.197
"12335","10",480000,3,2.5,2450,3,2450,0,1990,0,98058,47.4665,-122.122
"12336","04",925000,3,1.75,1610,3,1070,540,1951,0,98004,47.6272,-122.208
"12337","07",825000,3,3,3730,3,2960,770,1979,0,98008,47.5814,-122.122
"12338","04",593567,3,2.5,1770,3,1770,0,2005,0,98052,47.6658,-122.084
"12339","08",440000,3,2.5,2060,3,2060,0,1987,0,98072,47.7571,-122.141
"12340","07",751000,3,2.5,3090,3,3090,0,1992,0,98075,47.588,-122.079
"12341","09",295000,2,1.75,1050,4,1050,0,1925,0,98055,47.4727,-122.2
"12342","09",422500,3,2,1300,3,1300,0,1988,0,98103,47.6923,-122.332
"12343","07",890900,4,2.5,3420,3,3420,0,2006,0,98027,47.5416,-121.998
"12344","05",672500,4,2.75,2620,3,2620,0,2000,0,98075,47.5965,-122.038
"12345","10",605000,4,1.5,1880,4,1080,800,1926,0,98103,47.6835,-122.347
"12346","03",1675000,5,3.25,4560,5,2490,2070,1963,0,98004,47.6291,-122.226
"12347","09",565000,4,2.5,2330,3,2330,0,1987,0,98074,47.6269,-122.03
"12348","05",725000,4,1.75,2350,3,1720,630,1979,0,98027,47.5634,-122.087
"12349","07",640000,3,3,1560,3,1560,0,2006,0,98103,47.6604,-122.352
"12350","07",595000,4,1.5,1350,4,1350,0,1959,0,98004,47.5807,-122.196
"12351","09",850000,4,2.5,3180,3,3180,0,1977,0,98040,47.567,-122.212
"12352","10",366000,3,2.5,1790,3,1790,0,2009,0,98019,47.7344,-121.965
"12353","09",715000,4,3,1986,4,1746,240,1922,0,98136,47.5374,-122.39
"12354","12",3e+05,4,2.5,2400,3,2400,0,1992,0,98023,47.2944,-122.371
"12355","06",960000,4,3,4590,3,3490,1100,1981,0,98177,47.7234,-122.372
"12356","04",812000,3,2,1970,5,1970,0,1913,0,98103,47.6762,-122.354
"12357","06",656500,4,2,2710,4,1460,1250,1919,0,98115,47.6756,-122.305
"12358","07",255000,2,1.5,920,3,920,0,1995,0,98133,47.7081,-122.342
"12359","12",538000,3,2.75,2000,5,1250,750,1960,0,98006,47.565,-122.116
"12360","07",260000,3,2.25,1920,4,1300,620,1961,0,98031,47.412,-122.195
"12361","10",546200,3,2.5,2678,3,2678,0,1998,0,98028,47.738,-122.235
"12362","08",295000,3,1.75,1440,4,1050,390,1979,0,98106,47.5329,-122.354
"12363","10",7e+05,4,1.75,2420,3,2420,0,1900,0,98112,47.6209,-122.302
"12364","11",560000,3,2,2090,3,2090,0,1992,0,98034,47.7296,-122.199
"12365","04",912000,4,2.75,4030,3,4030,0,1997,0,98075,47.5651,-122.034
"12366","05",437000,3,1.75,1310,4,1310,0,1976,0,98052,47.6844,-122.111
"12367","03",447000,3,2.5,1800,3,1800,0,2003,0,98072,47.7631,-122.149
"12368","07",485000,3,1.5,1870,3,1300,570,1962,0,98125,47.7045,-122.281
"12369","09",356000,3,2.25,2280,3,2280,0,1977,0,98058,47.4419,-122.133
"12370","08",525000,4,2,1720,4,860,860,1949,0,98115,47.6765,-122.287
"12371","03",962800,4,2.75,3630,3,3630,0,1999,0,98074,47.6378,-122.066
"12372","10",315000,4,2.5,2040,3,2040,0,2003,0,98031,47.3918,-122.185
"12373","06",525000,3,2.25,1750,3,1750,0,2001,0,98107,47.6722,-122.391
"12374","04",325000,2,2.25,1550,3,1550,0,2007,0,98106,47.5398,-122.369
"12375","04",965800,4,1.75,2500,4,1500,1000,1966,0,98004,47.6304,-122.205
"12376","07",480000,5,2.5,2160,3,2160,0,1998,0,98065,47.5381,-121.872
"12377","05",1690000,3,1.75,3400,5,1820,1580,1957,0,98105,47.6569,-122.273
"12378","11",525000,5,3.25,3960,4,2690,1270,1989,0,98038,47.3984,-122.055
"12379","04",407500,4,2.5,1900,3,1900,0,1988,0,98133,47.7776,-122.352
"12380","03",443000,4,3,2620,3,2620,0,1987,0,98092,47.3067,-122.116
"12381","05",1256500,4,2.5,3150,4,3150,0,1966,0,98040,47.5309,-122.224
"12382","01",520000,3,1.75,1540,3,1540,0,1964,0,98052,47.6707,-122.156
"12383","06",750000,3,2,1820,4,1720,100,1941,0,98116,47.5845,-122.395
"12384","04",855000,5,1.5,1930,3,1930,0,1929,0,98112,47.6401,-122.303
"12385","09",265000,5,2.75,2920,5,1800,1120,1911,0,98002,47.3072,-122.221
"12386","04",894400,3,2.5,3100,3,3100,0,1991,0,98053,47.6854,-122.048
"12387","11",699950,2,2.5,2390,3,2390,0,2007,0,98053,47.7243,-122.032
"12388","04",435000,3,2,1270,4,1270,0,1969,0,98034,47.7247,-122.181
"12389","05",259500,4,1.5,1300,4,1300,0,1970,0,98031,47.4179,-122.181
"12390","10",359950,4,3.25,2290,3,2290,0,2007,0,98038,47.3833,-122.037
"12391","12",517000,3,1.75,1740,3,1740,0,1976,2009,98074,47.617,-122.058
"12392","09",525000,4,2,2420,3,2420,0,1967,0,98052,47.6899,-122.122
"12393","04",320000,4,2.5,2130,3,1500,630,1978,0,98031,47.4068,-122.175
"12394","05",635000,4,1.75,1950,4,1370,580,1969,0,98007,47.6196,-122.139
"12395","09",4e+05,4,2.5,2150,3,2150,0,1998,0,98058,47.4644,-122.151
"12396","10",455000,3,1.75,1270,4,1270,0,1968,0,98052,47.6711,-122.148
"12397","02",572000,3,1.75,1850,5,1850,0,1908,0,98074,47.6144,-122.067
"12398","04",650000,2,1.5,1440,4,1140,300,1956,0,98072,47.7608,-122.118
"12399","01",162500,3,1.5,1390,3,1390,0,1967,0,98001,47.3369,-122.275
"12400","11",4e+05,2,2.5,1340,3,1150,190,2008,0,98052,47.6858,-122.102
"12401","06",342000,3,1.75,1780,3,1280,500,1981,0,98058,47.4627,-122.168
"12402","03",315000,4,2.5,3130,3,3130,0,2006,0,98042,47.3837,-122.099
"12403","04",485000,4,2.75,1830,3,1320,510,1979,0,98034,47.733,-122.22
"12404","12",277500,4,2.5,2550,3,1750,800,1976,0,98023,47.3165,-122.386
"12405","03",1295000,4,3.5,3790,3,3790,0,1998,0,98053,47.6587,-122.022
"12406","08",385000,4,1.75,1800,4,1800,0,1912,0,98027,47.5312,-122.04
"12407","06",310000,4,2,1870,3,1870,0,1956,0,98125,47.7155,-122.315
"12408","01",449000,4,2,1870,3,1870,0,1956,0,98125,47.7155,-122.315
"12409","03",1187500,3,2.25,2860,3,1920,940,1976,0,98115,47.6915,-122.273
"12410","04",468000,3,2.25,1470,3,1470,0,1985,0,98029,47.5674,-122.019
"12411","06",392000,4,2.75,1940,3,1940,0,1990,0,98038,47.3701,-122.041
"12412","08",412500,4,2.25,1630,3,1100,530,1977,0,98034,47.7336,-122.19
"12413","03",545000,4,2.5,2755,3,2755,0,2001,0,98019,47.7394,-121.965
"12414","12",133000,5,2,1430,3,1430,0,1947,0,98118,47.5192,-122.266
"12415","05",440000,5,2,1430,3,1430,0,1947,0,98118,47.5192,-122.266
"12416","12",294450,4,2.25,1400,3,1300,100,1961,0,98155,47.7565,-122.305
"12417","08",335000,4,2.5,2520,3,2520,0,1987,0,98003,47.343,-122.316
"12418","10",322000,3,1.75,1400,3,1400,0,1977,0,98019,47.725,-121.967
"12419","03",380000,4,2,1710,3,1710,0,1950,0,98108,47.5472,-122.3
"12420","06",292000,4,2.75,2414,3,2414,0,2006,0,98002,47.3046,-122.222
"12421","07",784000,4,2.75,3540,4,1970,1570,1947,0,98199,47.6467,-122.394
"12422","10",525000,4,2.75,2530,3,1700,830,1942,0,98033,47.6557,-122.197
"12423","07",6e+05,3,2.5,2320,3,2320,0,2003,0,98027,47.5391,-122.069
"12424","10",435000,3,2.5,2530,3,2530,0,1989,0,98038,47.371,-122.055
"12425","02",359900,5,2.75,2790,4,2790,0,1965,0,98056,47.4999,-122.165
"12426","12",7e+05,4,1.75,1950,3,1150,800,1957,0,98178,47.5121,-122.248
"12427","03",280000,3,2,1020,3,720,300,2009,0,98126,47.5434,-122.375
"12428","10",655000,4,2.5,3110,3,3110,0,1997,0,98059,47.4898,-122.127
"12429","05",2480000,4,5,5310,3,3090,2220,1992,0,98006,47.5515,-122.113
"12430","02",499950,3,2.5,2580,3,2580,0,2001,0,98023,47.2978,-122.376
"12431","08",540000,3,2.5,1380,3,1160,220,2008,0,98122,47.6148,-122.309
"12432","03",970000,4,2.75,3980,3,3980,0,2002,0,98074,47.6286,-122.064
"12433","08",330000,4,2.5,2080,4,1400,680,1989,0,98058,47.4252,-122.163
"12434","07",474000,3,1.75,1530,3,1530,0,1978,0,98052,47.6971,-122.13
"12435","03",670000,4,1.75,1930,4,1930,0,1968,0,98008,47.6158,-122.108
"12436","05",1300000,4,3.25,2330,3,2330,0,1918,0,98112,47.6264,-122.283
"12437","07",1160000,4,2.5,3860,4,2940,920,1985,0,98006,47.5517,-122.147
"12438","01",440000,4,2.5,2880,3,2880,0,1988,0,98058,47.439,-122.152
"12439","07",411000,2,2.5,1590,3,1590,0,1997,0,98033,47.6897,-122.175
"12440","07",5e+05,3,1.5,2150,3,1470,680,1928,0,98144,47.5733,-122.312
"12441","12",1335000,4,1.75,2300,3,2300,0,1934,1958,98125,47.7308,-122.282
"12442","05",465000,3,2.25,1970,4,1180,790,1967,0,98155,47.7651,-122.277
"12443","06",518000,4,2.5,1740,4,1220,520,1976,0,98052,47.6927,-122.124
"12444","05",251000,3,1.75,1220,3,1220,0,1962,0,98045,47.4887,-121.784
"12445","04",255000,3,2,1290,3,1290,0,1978,0,98030,47.3787,-122.169
"12446","09",719000,4,2.75,2210,5,1470,740,1926,0,98115,47.6826,-122.311
"12447","07",1520000,5,3.5,5930,3,3920,2010,1996,0,98027,47.5542,-122.097
"12448","01",322000,4,2.5,1950,3,1950,0,2000,0,98056,47.5066,-122.175
"12449","10",395000,3,2.25,1780,3,1350,430,1960,0,98133,47.7774,-122.35
"12450","09",583500,3,1.75,1720,4,1170,550,1978,0,98052,47.6928,-122.125
"12451","02",312000,3,2.5,2070,5,2070,0,1917,0,98022,47.2032,-121.964
"12452","09",539000,3,1.75,1790,4,1410,380,1978,0,98052,47.6989,-122.12
"12453","03",409000,4,2.75,3230,4,3230,0,2002,0,98001,47.3157,-122.251
"12454","05",510250,3,1.75,1400,3,870,530,1951,0,98117,47.6913,-122.381
"12455","12",535000,2,2,1370,3,1020,350,1952,0,98199,47.652,-122.404
"12456","09",280000,3,2.5,1600,3,1600,0,1996,0,98038,47.3673,-122.017
"12457","03",710000,3,2.75,2210,4,1460,750,1968,0,98116,47.5619,-122.4
"12458","01",464000,3,2,1630,5,850,780,1912,0,98126,47.5452,-122.379
"12459","10",495000,3,1.75,1770,3,1770,0,1968,0,98125,47.7218,-122.306
"12460","01",570000,4,3.5,3990,3,2300,1690,1999,0,98023,47.3245,-122.38
"12461","11",362000,3,2.5,2310,3,2310,0,1986,0,98058,47.439,-122.135
"12462","04",840000,4,2.5,2170,4,1650,520,1980,0,98006,47.5505,-122.152
"12463","11",1600000,3,2.25,3370,3,1920,1450,1980,0,98028,47.7434,-122.263
"12464","09",435000,2,1.5,901,3,901,0,2001,0,98115,47.6774,-122.325
"12465","10",265000,3,2.25,1380,4,1140,240,1987,0,98042,47.3677,-122.091
"12466","12",827235,3,1.75,1740,3,1500,240,1948,0,98199,47.6475,-122.409
"12467","03",4e+05,3,2.5,1950,3,1950,0,1988,0,98024,47.5647,-121.903
"12468","10",300499,4,2.5,2150,3,2150,0,1990,0,98092,47.259,-122.215
"12469","04",449000,4,2,1560,3,1560,0,1959,0,98115,47.6905,-122.305
"12470","09",865000,3,1.5,1790,3,1790,0,1953,2014,98004,47.6387,-122.207
"12471","06",899950,4,3.5,3290,3,2360,930,2006,0,98034,47.7074,-122.219
"12472","05",442500,5,3.25,4240,3,3410,830,1980,0,98053,47.6472,-122.017
"12473","07",1565000,4,2.75,2970,4,2130,840,1918,1986,98004,47.6135,-122.213
"12474","09",245000,4,2.25,2190,3,2190,0,1986,0,98001,47.3241,-122.275
"12475","04",299950,3,2.25,1370,3,1370,0,1990,0,98019,47.7372,-121.981
"12476","08",379950,4,2.5,2680,3,2680,0,2011,0,98038,47.3561,-122.056
"12477","06",3e+05,3,2.5,1700,3,1700,0,2000,0,98108,47.5418,-122.295
"12478","05",994000,3,2.25,2510,5,1810,700,1932,0,98199,47.6496,-122.391
"12479","11",315000,3,1.5,1700,3,1250,450,1956,0,98155,47.7384,-122.324
"12480","05",480500,4,2.5,2180,4,2180,0,1968,0,98072,47.7476,-122.086
